gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
3888808487				CC0_1_0	2022-08-07T04:42:44Z		https://www.inaturalist.org/observations/125607162	Quentin Groom					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/125607162	125607162		Quentin Groom	https://orcid.org/0000-0002-0596-5376														PRESENT																							2022-07-10T07:35:17	07:35:17-04:00	191	191	2022	7	10	2022-07-10 07:35:17											NORTH_AMERICA				MS	Saint Peter				Saint Peter, MS								16.769321	-62.190678	5.0																															277793280				Quentin Groom	https://orcid.org/0000-0002-0596-5376	2022-07-10T14:49:32				159110								Axonopus compressus (Sw.) P.Beauv.								Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Axonopus	Axonopus			compressus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-06-19T01:21:39.535Z					2357.9082031426465	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2705924	2705924	6	7707728	196	1369	3073	2705922		2705924	Axonopus compressus	Axonopus compressus (Sw.) P.Beauv.	Axonopus compressus		DWC_ARCHIVE	2024-06-19T01:21:39.535Z	2024-06-17T19:17:08.194Z	true			false	LATIN_AMERICA	NORTH_AMERICA	MSR	Montserrat	MSR.3_1	Saint Peter					LC
3881790458				CC_BY_NC_4_0	2023-12-28T04:19:06Z		https://www.inaturalist.org/observations/127085724	Delmaude C Ryan					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/127085724	127085724		Delmaude C Ryan															PRESENT																							2022-07-20T09:18:44	09:18:44-04:00	201	201	2022	7	20	2022-07-20 09:18:44-04:00											NORTH_AMERICA				MS	Saint Anthon				Montserrat, Saint Anthony, MS								16.731531	-62.213318	9.0																															283870367				monkeyjodey		2022-07-30T08:56:30			https://www.gbif.org/species/2715182 ?	161494								Cyperus sphacelatus Rottb.								Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Cyperus	Cyperus			sphacelatus			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-06-19T01:21:08.821Z					2488.824056963122	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2715182	2715182	6	7707728	196	1369	7708	2713455		2715182	Cyperus sphacelatus	Cyperus sphacelatus Rottb.	Cyperus sphacelatus		DWC_ARCHIVE	2024-06-19T01:21:08.821Z	2024-06-17T19:17:08.194Z	true			false	LATIN_AMERICA	NORTH_AMERICA	MSR	Montserrat	MSR.1_1	Saint Anthon					NE
3860636265				CC0_1_0	2024-03-06T14:32:11Z		https://www.inaturalist.org/observations/124705548	Sofie Meeus					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/124705548	124705548		Sofie Meeus	https://orcid.org/0000-0003-0715-8647														PRESENT																							2022-07-03T17:55:36	17:55:36-04:00	184	184	2022	7	3	2022-07-03 17:55:36											NORTH_AMERICA				MS	Saint Peter				Saint Peter, MS								16.774198	-62.193614																																276043983				Sofie Meeus	https://orcid.org/0000-0003-0715-8647	2022-07-04T17:20:42				274117								Rhynchospora nervosa (Vahl) Boeckeler								Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Rhynchospora	Rhynchospora			nervosa			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2024-06-19T01:19:51.927Z					2763.1143051621575	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	true	false	2721307	2721307	6	7707728	196	1369	7708	2701052		2721307	Rhynchospora nervosa	Rhynchospora nervosa (Vahl) Boeckeler	Rhynchospora nervosa		DWC_ARCHIVE	2024-06-19T01:19:51.927Z	2024-06-17T19:17:08.194Z	true			false	LATIN_AMERICA	NORTH_AMERICA	MSR	Montserrat	MSR.3_1	Saint Peter					NE
3855443758				CC_BY_NC_4_0			http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:262829	University of Florida		University of Florida Herbarium			FLAS			FLAS	PRESERVED_SPECIMEN	location information not given for endangered species			1280e0e4-e4f8-4ca7-b11c-62649137cbfe	262829	11892	R.A. Howard							Fruit (mature)								PRESENT	Preserved herbarium specimen	FLASCAT						|LF| Harvard University Herbaria.					[Orig. id.:] Eleocharis flavescens (Poir.) Urb.										1950-06				1950	6		June 14-18, 1950											NORTH_AMERICA				MS	Saint Anthony				near Chance's pond on Chance's Mt.																																																											Eleocharis flavescens (Poir.) Urb.								Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Eleocharis	Eleocharis			flavescens			SPECIES			ICN	ACCEPTED			b89d52a2-861d-4388-adad-c0da3d55fc78	US	2024-06-24T04:07:41.664Z						CONTINENT_DERIVED_FROM_COUNTRY;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY	StillImage	false	false	2717421	2717421	6	7707728	196	1369	7708	2716791		2717421	Eleocharis flavescens	Eleocharis flavescens (Poir.) Urb.	Eleocharis flavescens		EML	2024-06-24T04:07:41.664Z	2024-06-24T04:01:39.079Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
3005755768				CC0_1_0	2021-03-06T15:48:00Z					urn:lsid:biocol.org:col:15463	urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8		US	US	NMNH Extant Biology		PRESERVED_SPECIMEN				http://n2t.net/ark:/65665/3d4c6141d-0a8e-4b04-a56d-3551e7ca3426	US 695464	536	J. A. Shafer		1													PRESENT																							1907-02-13		44	44	1907	2	13											West Indies - Neotropics, Montserrat	NORTH_AMERICA				MS				Montserrat, W. I. Rochers near Surrury's [interpreted] Well.																																																												Eriochloa punctata (L.) Ham.							Plantae, Monocotyledonae, Poales, Poaceae, Panicoideae	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Eriochloa	Eriochloa			punctata			SPECIES				ACCEPTED			821cc27a-e3bb-4bc5-ac34-89ada245069d	US	2024-06-02T12:43:32.126Z						OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	StillImage	false	false	2702522	2702522	6	7707728	196	1369	3073	2702510		2702522	Eriochloa punctata	Eriochloa punctata (L.) Ham.	Eriochloa punctata		EML	2024-06-02T12:43:32.126Z	2024-06-02T10:52:38.356Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
286837656				CC0_1_0			https://herbarium.bgbm.org/object/BW01149010						B	Herbarium Berolinense			PRESERVED_SPECIMEN				https://herbarium.bgbm.org/object/BW01149010	B -W 01149 -01 0																	PRESENT																																									NORTH_AMERICA				MS				Montserrat.																																																												Machaerina restioides (Sw.) Vahl								Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Machaerina	Machaerina			restioides			SPECIES				ACCEPTED			85714c48-f762-11e1-a439-00145eb45e9a	DE	2024-01-25T10:15:05.300Z						CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY	StillImage	false	false	5291147	5291147	6	7707728	196	1369	7708	2709428		5291147	Machaerina restioides	Machaerina restioides (Sw.) Vahl	Machaerina restioides		BIOCASE	2024-01-25T10:15:05.300Z	2023-12-05T09:13:43.838Z	true			false	LATIN_AMERICA	EUROPE									NE
2859295110				CC0_1_0	2014-12-22T00:00:00Z		https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11755223	Carnegie Museum of Natural History			a3883acd-bc7d-40f2-a6e4-372a3435e5d1		CM	Botany			PRESERVED_SPECIMEN				1867CD8B-8291-4001-86D9-9AA562A680F5	CM421959	346	Shafer, J.A.							fr								PRESENT																							1907-01-30		30	30	1907	1	30	30 Jan 1907											NORTH_AMERICA				MS				Fergus Mountain near top																																														dup. cited (W.E. Buker)						100571								Scleria secans (L.) Urb.							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Cyperaceae|Scleria	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Scleria	Scleria			secans			SPECIES				ACCEPTED			f3f03cbf-1a01-4739-ae15-c1355b8c2dbf	US	2024-06-11T17:23:16.374Z						COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		false	true	2712691	2712691	6	7707728	196	1369	7708	2712271		2712691	Scleria secans	Scleria secans (L.) Urb.	Scleria secans		DWC_ARCHIVE	2024-06-11T17:23:16.374Z	2024-06-11T17:03:34.907Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
2859272773				CC0_1_0	2014-10-10T00:00:00Z		https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11748328	Carnegie Museum of Natural History			a3883acd-bc7d-40f2-a6e4-372a3435e5d1		CM	Botany			PRESERVED_SPECIMEN				23193A3A-4474-47C2-BD26-C3C10993D780	CM200249	228	Shafer, J.A.							fr								PRESENT																							1907-01				1907	1		1907-1	10-12 in wet soil										NORTH_AMERICA				MS				foot of Chances Mountain		ca 1200 ft																																												R. Kral 1979						45378								Fimbristylis complanata (Retz.) Link							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Cyperaceae|Fimbristylis	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Fimbristylis	Fimbristylis			complanata			SPECIES				ACCEPTED			f3f03cbf-1a01-4739-ae15-c1355b8c2dbf	US	2024-06-11T17:23:14.068Z	366.0					COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		false	true	2708680	2708680	6	7707728	196	1369	7708	2708034		2708680	Fimbristylis complanata	Fimbristylis complanata (Retz.) Link	Fimbristylis complanata		DWC_ARCHIVE	2024-06-11T17:23:14.068Z	2024-06-11T17:03:34.907Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
2859270997				CC0_1_0	2014-08-20T00:00:00Z		https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11752861	Carnegie Museum of Natural History			a3883acd-bc7d-40f2-a6e4-372a3435e5d1		CM	Botany			PRESERVED_SPECIMEN				F68993CA-2E57-4BB0-B35D-A6028EB55289	CM419558	40	Shafer, J.A.							fr								PRESENT																							1907-01-19		19	19	1907	1	19	19 Jan 1907											NORTH_AMERICA				MS				near Plymouth Reservoir																																														H. O'Neill						80365								Cyperus sphacelatus Rottb.							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Cyperaceae|Cyperus	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Cyperus	Cyperus			sphacelatus			SPECIES				ACCEPTED			f3f03cbf-1a01-4739-ae15-c1355b8c2dbf	US	2024-06-11T17:23:13.958Z						COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		false	true	2715182	2715182	6	7707728	196	1369	7708	2713455		2715182	Cyperus sphacelatus	Cyperus sphacelatus Rottb.	Cyperus sphacelatus		DWC_ARCHIVE	2024-06-11T17:23:13.958Z	2024-06-11T17:03:34.907Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
2859269990				CC0_1_0	2014-08-20T00:00:00Z		https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11752862	Carnegie Museum of Natural History			a3883acd-bc7d-40f2-a6e4-372a3435e5d1		CM	Botany			PRESERVED_SPECIMEN				A11E0933-E598-4792-A140-91EA7AA3DB29	CM419559	32	Shafer, J.A.							fl-fr								PRESENT																							1907-01-19		19	19	1907	1	19	19 Jan 1907	in sand										NORTH_AMERICA				MS				Big Gut back of Plymouth																																														H. O'Neill						80365								Cyperus sphacelatus Rottb.							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Cyperaceae|Cyperus	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Cyperus	Cyperus			sphacelatus			SPECIES				ACCEPTED			f3f03cbf-1a01-4739-ae15-c1355b8c2dbf	US	2024-06-11T17:23:14.845Z						COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		false	true	2715182	2715182	6	7707728	196	1369	7708	2713455		2715182	Cyperus sphacelatus	Cyperus sphacelatus Rottb.	Cyperus sphacelatus		DWC_ARCHIVE	2024-06-11T17:23:14.845Z	2024-06-11T17:03:34.907Z	true			false	LATIN_AMERICA	NORTH_AMERICA									NE
2859267919				CC0_1_0	2013-01-08T00:00:00Z		https://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11672976	Carnegie Museum of Natural History			a3883acd-bc7d-40f2-a6e4-372a3435e5d1		CM	Botany			PRESERVED_SPECIMEN				DC887BC6-EA23-4935-96A8-D2F70E0A527E	CM222828	704	Shafer, J.A.							fl-fr								PRESENT																							1907-02-16		47	47	1907	2	16	16 Feb 1907											NORTH_AMERICA				MS				Woodlands Estate																																														G. Davidse 1990						93993								Paspalum fimbriatum Kunth							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Paspalum	Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Paspalum	Paspalum			fimbriatum			SPECIES				ACCEPTED			f3f03cbf-1a01-4739-ae15-c1355b8c2dbf	US	2024-06-11T17:23:15.935Z						COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY		false	true	2705583	2705583	6	7707728	196	1369	3073	2705540		2705583	Paspalum fimbriatum	Paspalum fimbriatum Kunth	Paspalum fimbriatum		DWC_ARCHIVE	2024-06-11T17:23:15.935Z	2024-06-11T17:03:34.907Z	true			false	LATIN_AMERICA	NORTH_AMERICA									LC
